business_id,state,latitude,longitude,stars,review_count,cluster
4e_ivPTfD-2pHK7_KICZ1g,IN,39.62067,-86.112334,4.5,26,2
jOpBrpqfkzuReEPi_NxjeA,MO,38.6077218,-90.2221396,4.0,25,5
GpUGVKKmWfZieHFtGZQYpQ,AZ,32.2787268,-110.9777249,3.0,7,2
C6QYjAlwZ8KFx0rV7Qp53g,TN,36.1806115,-86.8033294,3.0,45,1
KyxAss4DMrT_GMzcOLE2yg,AZ,32.2566988,-110.9435152,4.0,111,2
eICTTr9-UKwusB3f4QVQjw,AB,53.5350377,-113.6156024,4.5,9,5
A6bawVXV5sa11LzXaI5asw,LA,29.9571835,-90.0757352,4.0,23,0
jJYjNEI8o2q1S9k89ndRTg,FL,27.8924643625,-82.2418701107,3.5,91,2
UuuBYchJI23ddIoKl8fPfA,NV,39.438014,-119.7633433429,2.0,321,4
71UVaCN8AtyovlqoS0Hixg,DE,39.812159,-75.54897,3.0,201,4
yGEFpdRisuONpXCOnNTgtA,IL,38.3359228,-90.153284,4.0,27,2
Yu_tXvUoyOj5SpeDUOZwnQ,TN,36.1948866,-86.743203,5.0,43,1
QJcjW79f5k_HLg5_KgjUtg,PA,39.9774533,-75.1245282,3.0,222,0
kD1ZNsDgB8de2kzCfWAAwQ,LA,30.0022335563,-90.1400783658,4.0,32,2
BzkflKlgETxnvhUOHopnyQ,LA,30.0341225,-90.2386507,4.5,54,1
lwN9FutfBq81GnGWhj5Mng,PA,39.9449215,-75.1799647,4.5,74,0
8cvkk0HB-F2Irctug1h3SA,FL,27.9326175,-82.5063215,4.5,190,3
64zjcLKeEQ5_oGQDnpsj5A,PA,39.938626639,-75.1580459894,4.5,33,0
fac7CDkvayZ5F8-87hyNuw,IN,39.867596834,-86.1208777934,4.0,22,1
IVN1857u-6C4jCWbQfkOVw,MO,38.5994153,-90.4129852,5.0,12,2
V8CheRH1LRnEuhz_7osdIg,PA,40.2462515,-75.6106441,3.5,64,1
IaIgyHK4q0Gc0Sc_-6Myrg,PA,40.0440091,-75.0185888,3.5,34,3
_dyh3uCE6E4TimbtFiB-ag,FL,27.9654632859,-82.5209096288,5.0,32,3
ZNxFIwgPnmLu6ouQPPpR_Q,TN,36.1518014103,-86.7844176292,4.0,679,1
SVAsvMbctwumzI4qRmZoGA,AB,53.4586493,-113.493353,4.0,22,4
KkCkP7Va_4OD25Q35UyynA,PA,39.9633598577,-75.1468192956,4.5,12,0
apswwLV8HHRmBMPrESCZoQ,FL,28.0680904,-82.633425,2.0,39,5
ygUdLzFvN2-8SbvL3C3rVg,PA,40.2563553917,-75.6403663906,3.0,15,1
DrIW7xz1LlilKxwR-wAytQ,FL,28.0344492989,-82.4193102121,3.0,20,3
hy1YKIyhQ04CyF9ntJHVFg,PA,39.8846509,-75.5353579,3.5,53,4
ib6UeCrDpk2dMVWdH_mE0Q,PA,40.3236515,-75.6178421,3.0,76,1
fd3Ad8E8YjsaW_tKDW8geQ,MO,38.7209151209,-90.3699459,4.0,33,4
-7cNgs6N105MDlLjOudObg,AZ,32.3826543,-111.0476562,3.0,8,4
XnQ84ylyAZwh-XfHGGNBbQ,LA,29.9601574248,-90.0598538142,3.5,3157,0
JaJDxNxLsV4h_Nkt7HsMAA,DE,39.756135016100004,-75.5671191931,3.5,34,1
t6nstSOOXkjSiGDE1i7WTQ,ID,43.6360822,-116.3537671,3.5,167,2
IHhg7wim1CZE7dTGCZ-lag,NJ,39.896933,-75.0336526,3.5,5,3
K98lLiZfP5cLzawycERt_A,IN,39.9605804,-86.115741,3.5,98,1
3wLmMcYDXWkiAjLCFAxg3w,AB,53.5510949,-113.502389,4.0,31,0
cYpBUZNuPfJEZVOgxwbZEw,TN,36.3137045,-86.5900642,5.0,25,2
SlTprX2AfG8u8ClawmTxCA,FL,27.9354554,-82.5043982,4.5,125,3
Gkru_c5HY1Cea7AqaMLqoA,FL,28.2215,-82.73482,2.0,17,4
9Nyi0mPWc-BE8SSQ0deg8w,FL,28.3317108,-82.6644744,1.5,8,4
wrgtmWOkq1FwnlSgl6QcJg,IN,39.7716102,-86.1534001,4.0,433,5
5e93fSjm9AntMiwtN7dQ_g,FL,27.8567845,-82.3809326,4.0,88,2
vdR9dCBu7snPWHnWVV8XxA,MO,38.5506559,-90.40762169999999,4.0,125,2
YPkJdsaCgW_qjB_fLU_G9Q,NV,39.638116,-119.843291,4.5,208,3
pC4NU8KGBvtdWIgK6w8n_A,LA,30.00222,-90.189073,4.5,13,2
K_8YsBq1YpWswAuPO7BLVg,AZ,32.2203628,-110.9876635,4.0,88,2
qCOr-SXLYq5zT9H7jwBB_w,TN,36.081103,-86.948194,4.5,348,0
c1jx3p1Z56lCK9OCsR4iew,FL,27.9810721,-82.4906507,1.5,14,3
6A8AqkbkL_6ZaQBNVMgB4A,PA,40.203038946,-75.0925958804,3.5,7,5
Mr1WN0YDa7sbfMkY0DmnhA,FL,27.9464708,-82.4748632,5.0,9,3
J6KMedR-L-tP4wKIAsj7tw,AB,53.5412071758,-113.5096330708,2.5,23,0
p7r-9nXcUltyurlO24yrZw,NJ,40.2835301,-74.8357720021,3.5,88,0
uX6G9PiE9XSOYuSjYGd8Uw,FL,27.8942869731,-82.6792115449,2.0,28,0
x8H-yQUbbeaC28Sj4cqy4w,PA,39.8946117,-75.2292952,3.0,211,0
RcsTutp1103SGiYtam7xRg,MO,38.5918891045,-90.3377774332,4.0,303,0
-QmdKVHCKxbyZJ5JgKFQNw,NJ,39.9960635,-75.0190151,4.5,27,3
CWFJQovcmOCLzfwdeOuOag,NV,39.5331773,-119.7557306,3.0,60,2
RS1IwGcd4zr4zfol3KJp9A,TN,36.1912404,-86.6145875,4.0,61,5
rYqmaOIULRouz_1db07OdQ,PA,39.931348,-75.166497,4.0,813,0
m9MVR81RpiI4G8BY8ssWWg,PA,40.241675,-74.8372678,3.0,29,3
wF3EdgYbUm6ARXDCzbpUEA,AZ,32.222119,-110.861308,2.5,109,1
8piKZNyXUZeG8LVhJDihpg,NV,39.3283089,-119.8854661,3.5,10,4
rU7Um7GFVrb4m_5Hih4YRQ,PA,40.1275552,-75.4220827,2.5,19,1
cnFmnA26Zv5vfDF1apBC1A,IN,39.9321404,-86.2318364,3.5,24,3
tBQcVd9c0EHKAXLZn_v54g,PA,39.9365031566,-75.1566941459,4.5,364,0
A5yuKtKUuxEIA3wM45L4Hw,FL,27.9389856,-82.3074982,2.0,75,2
hPAnXIQ_Ucq_pWndmrdt5Q,MO,38.639842,-90.513117,4.0,61,2
833wlKuCtI8lT28oFsYV-A,IN,39.7215009,-86.0863678,4.0,6,2
aoL_suEE8_QemZwhuTGo7A,NJ,39.9630056,-74.9494184,3.0,52,3
P1eLS6wRgQRY7nQocPoCnA,FL,28.069843,-82.576537,3.5,12,3
QMNheeGTdKujLnYgEyFuWw,PA,39.9518982,-75.1736676,4.0,96,0
hVtsleCxdP7rPx0YbduBQA,TN,36.1646922,-86.779065,3.5,17,1
Gw1MhtcCnPerFPSpI_6I5g,MO,38.6982048263,-90.4439859844,3.5,17,3
Lxk7bETFWQG1mt87ioqz2g,FL,27.9881129472,-82.1221423147,3.0,7,2
XAsIT4F40kMsS5XPEhH7kg,TN,36.041942,-86.490808,1.5,5,3
MZssFQddj218X-68N5XwaA,PA,40.164181,-75.290927,3.0,112,5
bugqlf02nwjIY1F8lozzKQ,PA,40.034485782,-75.2164116943,4.0,141,0
UZFyGUsdiW1to7YKe3Vd3g,FL,27.978921,-82.8271507756,2.0,14,5
UrGRbxzIc7BL0wzYmwha4g,AZ,32.1888648619,-110.9693649682,3.0,18,0
2POgnNz3br94YBco7z1UwA,AB,53.5201147608,-113.4872772172,4.5,8,0
QBYxe4jNLpWX37GwnrFrHQ,AB,53.4238139,-113.4902543,3.0,8,4
C9PVoSSpmncXgzmAKuLr7A,AZ,32.2641365,-110.9449355,3.5,30,2
kAIg-9gJJNQ4Tw6_Lfm-dA,LA,30.0212108,-90.0615168,1.5,23,0
PO8qDKg7pSDMf5C3MVgrMw,IN,39.9681081,-86.1264106,3.5,35,1
bbdhBsp7lbQHhMi1S7TmwA,FL,28.184431,-82.7395421,3.0,70,4
ZZQzt65614oon6yfokjRIA,FL,28.0806110071,-82.4510520367,4.5,29,3
3XXt0s_SDC9SyFTiIPNSgA,MO,38.6538382,-90.3495939,4.5,376,0
nIYh3XMvNEKiCe5KEgAiXg,AB,53.532942855499996,-113.5148220065,4.0,12,0
ZAZljXWLdWUhTSAkO8qdXg,IN,39.764088,-86.1584,3.5,345,5
KqbwtP88sAENx9mJk3wXTw,PA,40.0680407,-75.0689851,3.5,31,0
GZAVmKYn7-gdIPKNe6JKdw,IN,39.8253691,-86.240832,3.5,16,3
bhjc85CZ-fBNOQneQczuEw,PA,39.8990106,-75.3058126,2.0,5,2
fKrmWy4GFsrgdOYhN9pyZA,CA,34.4248824,-119.7047448,4.0,334,2
2Qfh6SO3pikeGUJyv4B5RA,NV,39.527464,-119.7017518,2.5,41,2
3xHkEBrXjrTrAY3vpxy23A,ID,43.5887331,-116.2774152,3.0,131,5
PPjb-hFfmyE9uVj-zm5L8w,PA,40.1170391589,-75.6945502013,4.5,10,4
l2jU6XzbNbv_k1S7-IsQQA,PA,39.9644501,-75.2241823,3.0,8,0
wwiKiHIm0r4ORWHKIxr_mg,TN,35.9603999219,-86.672222,4.0,23,3
D71b7ktwXX3BwAY3-rk8fw,IN,39.7639914127,-86.3517138621,3.0,42,0
3dlodY87F-opZt8EZgcZIQ,LA,30.013462,-90.239838,1.5,13,1
GS3IOUMQxua3zH_z_sUVMQ,MO,38.7874316,-90.3504383,4.5,116,4
rB-BUDjuOZWe_4vUhbPavQ,FL,28.0419363,-82.5034882,3.5,109,3
30oZoOjJN7Q_MqZswPrGOQ,ID,43.6119633,-116.2137209,4.5,6,0
iPY07xJC6R1nUGmryunq4Q,FL,27.7916003,-82.3297802,4.0,14,2
Lkreype3dg1jMdglCVEhcw,NJ,39.8190310919,-75.1490980608,1.5,6,1
XzBfQr0okVik-G8tU6vJfQ,FL,28.206256,-82.429792,4.0,24,1
ml3B7AlRh8D4UNehrvuBNA,AZ,32.1491446,-110.9255676,3.0,154,0
AK5AQ8TSpLXmjflYbrN_Sw,MO,38.5825654,-90.4075481,3.5,60,2
lYOCnSPLrnpxlKtv0J09bA,MO,38.5066365,-90.376884,3.5,59,1
QMLC0vHvioht4SqbAhoIbg,FL,27.7484047,-82.7034512,4.0,212,0
F-j6PNGnA8yz77oIZMcPMA,MO,38.6094213935,-90.2217300019,4.5,179,5
shmNcjICpPMrbo-sjJ0mQw,PA,39.977642,-75.2667641,5.0,24,2
gFApW0S59priCHlZbMPSiA,IN,39.7696213468,-86.1548468466,4.0,668,5
QfPYXRO7MTXUIBJKvOEjLA,AZ,32.2479302,-110.9208593,2.5,15,2
-AgYybTLhispcYcoIV7E9A,FL,27.976757,-82.826572,3.0,93,5
_irkfTC6a4KIqfKy1HIHCA,FL,27.8196289,-82.7534033,4.5,118,0
BksHQcG8gWLIm73KeS5xHg,PA,39.956037,-75.3739638,2.5,14,2
8A5LSwsKK5vXDH1M3_Tf1w,CA,34.4345451317,-119.9206727994,3.5,1383,0
H4W4B1R_BLTOELn53jhzJw,IN,39.8534765,-85.9926208,4.0,57,4
0iNfZDJgbBq8svJz0C-LvQ,IN,39.599389,-86.1583938,3.5,129,2
kQDsmkRsLIiEEY2douOZWg,FL,27.7732269651,-82.6314324449,3.5,653,0
MQivsxEWhhdL8ARzO3jA8Q,FL,27.974451,-82.486513,5.0,25,3
ViZaLnjXlHO6cb3D7MfKmw,PA,40.2105693,-75.5664925,4.0,291,1
TMqM947-Asyd70MPGyrBHw,PA,39.9795187,-75.2683563,3.5,33,2
yjWgLolj5G5mjNoisXyrGA,LA,30.005635938,-90.1786561086,2.0,184,2
rA4a1Caw9pv-4ZHU1nCXiA,PA,40.188037,-75.147767,4.0,64,5
6lKI4yBdi6sajDBZV-KmQA,PA,39.9593109972,-75.2584749833,4.0,64,2
W_F0fVuQRY76_z76veUnQw,MO,38.43847,-90.385744,2.5,32,1
L4-_gPiqsuX50JN_-qUhNQ,CA,34.4122052573,-119.689592,5.0,41,2
Fk41qgSzUf6ryZSmfhEt7w,MO,38.6272154809,-90.3385925,3.0,10,0
q3nQcgx2KFYiAnTLfIx18w,ID,43.602896,-116.244377,2.5,33,5
gpyLhszdiZ2_eIXeLIMU4w,PA,39.9933517,-75.1552221,1.5,76,0
SYIGuB9-5JmL1TEvHuf2og,FL,27.89519,-82.682498,3.5,32,0
lkcJsaB7TIRHDoWXO2wiqg,FL,28.0873204468,-82.4506215078,3.5,6,3
R17gwW6zn9ilslbdvKdgsg,PA,39.9500808,-75.1685265,4.0,1321,0
Y81NL-0TeRsq0v5saHdO5w,PA,40.0747405,-75.1565623,3.5,41,0
4e7imilW2nzFkgNjqq0aNQ,PA,40.3171455,-75.3104293719,3.5,7,5
fSsk1VSndVPe97MGIu8vEg,NJ,40.0368,-74.6907,4.0,37,2
73uFR4QuDuH9VD1oehtOQQ,AB,53.4298226,-113.4787805,2.5,12,4
Ur1a_V1Gd5891Mcb42I1ig,FL,28.0190040939,-82.7669083,2.0,7,5
YwKy4rbZgMAiVy3lM5cQfw,FL,27.9817337,-82.8261828,3.0,5,5
WijDNE38uKQorjqTV7b15A,MO,38.7866702896,-90.3514629994,2.0,16,4
v1ZGbpJrxfSvsnz8IBTIQQ,IN,39.8033269,-86.1703477,3.5,51,5
PuD-E-CH57TkaoMhrmS4qg,PA,39.959494,-75.60472,4.0,191,4
HJqZ_Cp2_-EPC5_IHqbxpg,LA,30.006279,-90.19104,3.0,265,2
fd5dRJa4171XdZ3Px9VztA,FL,28.1561661,-82.7565663,3.0,26,5
xHMNTqYE06eFgfskRo_YkQ,MO,38.7861229,-90.4946526,4.0,187,3
GPH4uCZ77fI_cNGPIntHeg,NJ,39.7129125637,-75.1109719276,2.0,12,1
jWmg60gRRnNhaHQyc2W8Og,DE,39.8212315594,-75.5445921,3.5,9,4
JG-tnORk_uzVnjMd6XLaEQ,FL,28.0951004911,-82.3912887021,3.0,19,1
Tz41bpzdjOLy7JwA4axqpw,PA,40.0510698311,-75.015319302,3.5,10,3
zbpzweHh2T0QkmoOtjZGJQ,IN,39.775111,-86.174732,3.0,22,5
E2V119PbWj8qB_ma-AQBhg,AZ,32.222564,-110.825527,3.5,72,1
nPfUxvE41sjRJqZTUj-qGw,PA,40.0629981,-75.1378919,4.5,86,0
zc2YMtL1HlHv34yJ8AsLWg,FL,27.8432698,-82.8192403,3.5,76,0
2tsyQ6I1hjqAmRdnrTV94w,NJ,39.929863,-74.9741653,4.0,7,3
ZMpWEiS87yP6bNZKdagXBQ,AB,53.5027921971,-113.6283545962,4.0,19,5
idagElvlzPmrTjNJg-TQOg,NJ,39.9946815599,-74.78801924,4.0,177,2
6A4HhdsQPBF2I3FPlPJbJw,NJ,39.8253489,-75.2829274,3.0,19,4
YMcXxFQjxJgFkDURLMA-dw,AB,53.6427211,-113.622506,4.0,10,2
wK0st2QWGin3shaIYHG0Xg,AZ,32.231539,-110.95687,4.0,54,2
G30yk7_dun4TMbRvtSTdoQ,LA,30.004883,-90.2205267,1.5,23,1
E8vPptotPwJ1eBGu1Vfmyg,FL,27.8136669,-82.7531503,4.5,51,0
HXAscK_1GwtqAr1MD4MpwA,TN,36.4695438,-86.6672864,4.0,9,2
W1GAy8pZzmUnDygVdd27wg,AZ,32.3066445579,-111.0128760338,1.5,16,4
5l846geLhOhMHqi4LdgtjA,IL,38.5741364,-89.9280063,3.5,142,3
7kDgo6pBCBzdUbB1ILO2Mg,IN,39.812967,-86.046485,4.5,56,4
q6Rln6JUAr8ALqbTNZs2ag,FL,27.9157286,-82.494673,4.5,468,3
YYqRjbCVyoRfTV1R16eqxw,MO,38.5967855,-90.2174502,4.0,202,5
M4ME5ir-QwnRdM4fhjZtTA,MO,38.6736475,-90.3597578,4.5,88,0
1klQuTKmJr-eMQPuFaQ5fg,LA,29.924288,-90.0855184,4.5,133,3
Sel6lYActdRhEPQ4WXycxA,LA,29.8699332,-90.0653341,3.0,8,4
QngStfPHmaGUvqK1ZOQ2zA,NJ,39.9447581216,-74.9688268849,3.0,161,3
vKYJHjoCymwJRJauWiLgWg,FL,27.9490890082,-82.3470693452,4.5,7,2
Me0-sq4I3CPPkwnzRPdK-w,AB,53.4533698,-113.425007388,2.0,15,4
RMZOOXWt6S0FkzjsuwjP0g,LA,29.953599,-89.978079,2.5,10,5
ueJFblv3esW2xjqO7IepGg,MO,38.6703663,-90.203434,3.5,21,5
RMKpKqA9LtN8qqFRJc89ZQ,TN,36.2102698,-86.8376065,3.0,15,1
lqjnEMpunyshKpsKa9a66A,TN,36.2063872353,-86.6925398063,2.5,5,5
uxE5yRYR98oPgc0AFCD26Q,PA,39.9405192,-75.2607265,2.5,27,2
dJYn3HhPt1irQZu-Q587aw,IL,38.7920050008,-89.9771466774,4.5,23,5
LbtyrQWxB-_459gkeMdv9A,LA,29.9761221,-90.1765882,3.5,28,2
PtvSUANYUEkc8PL_48J1lQ,TN,36.088985,-86.648169,1.0,10,3
sZMHYT_rjGSmQo-V405fog,LA,30.0049477309,-90.1546580788,3.0,41,2
9w5iVQslhApHMvxVhXGgcw,NJ,39.8050971,-75.0181594,3.0,10,5
OyA6RIKv-2ZeUZF12V2xOA,IN,39.823124,-86.24321,4.5,194,3
1ZDFYvYjBqmz4z8u_CKDNg,FL,27.9610325,-82.7160438,3.5,61,5
CuRjZOmfnXjefwEpyzmTTw,CA,34.4238017043,-119.7052940679,5.0,60,2
7SF4IRJvz7gWksnpGrIpcA,LA,29.8874297274,-90.0302733389,3.5,74,4
JaGiya5J9uPb1znq-B9X5A,NJ,39.9168964,-75.0701039,4.0,140,3
V3EHKoSVTn_55y5siJFD0g,NJ,40.0525011,-74.8415064,3.0,55,2
kdY9pcvJ-GAMfuZPeSsImA,PA,40.0440083466,-75.0881614111,2.0,18,0
GVLPzKS9AMOyVBHq0DYiGg,FL,28.042315,-82.677194,4.5,51,5
tVJ6M3gmpjIAMxSM2yDybg,MO,38.5141049,-90.438106,3.5,47,2
bn0XzKxBRBWvnHUMg5cz6g,DE,39.690131,-75.66123,2.5,59,2
-8oIIpYJAXWg-G3glapMmQ,IN,39.7883472,-86.1376312,4.5,334,5
oL04D1GI6yVQcFp2yxsf_w,FL,28.019218,-82.738779,2.5,43,5
sFKdOewHAcVJwt8hhF_reA,AB,53.468271926,-113.5869908783,4.5,38,5
rM2qxfs_GRDUyEx8ANfA1Q,PA,40.1717026,-74.8919427,4.5,14,3
oGzw-SVhmmvbaqj59J-q1w,IN,39.9139389,-85.9378974,4.0,133,4
EEOgBTYNuaAHDSOBXauQxQ,IN,39.8294352153,-86.0423851758,3.0,13,4
VW03li9QzVKRn5F_KET8uA,PA,39.9178143,-75.2632235,4.0,5,2
aRcqxBPtEiyXqyJmgcU9dw,NV,39.521299431,-119.7420065129,4.0,141,2
K4ogLNLcwYNnwulNW8ikSg,FL,27.9179601,-82.8171014,4.0,298,5
HxSAlo0GRb4JTmDIxNw68Q,PA,39.949712,-75.209374,3.5,227,0
M8PR_sRjMu05VRv7NbbU4w,PA,40.0034856493,-75.224472,4.0,68,0
DZglT5FP5VNDQJU3PuRIHw,PA,39.967534,-75.1760734,4.0,681,0
BQglOJjAQN-rQwSguXYGAg,NJ,39.848,-74.9772242,4.5,26,5
AsYatpyVqR2jUTOvs7W2_w,ID,43.6954893,-116.3528208,3.5,102,4
89OpC3gLfk1YiM9Ps5J11g,MO,38.6091831,-90.2068303,3.5,55,5
xKobpA4w0P_J2jFMP7wcnw,PA,39.9773871,-75.1350528,4.5,53,0
kWbCmkx7Pd1kzHDT919FLA,IN,39.7578225132,-86.1460964787,5.0,5,5
dz3dov1RfT25X_StP__cdQ,DE,39.7346408228,-75.637793586,2.0,13,2
UaRtzHAyTf19bMxkxZk7bw,PA,39.884827,-75.303595,4.0,110,2
9zlTNCOYWG02KzOICpFWuw,IN,39.8253860854,-86.2384918519,4.0,65,3
Am5wWa0v13NZRsJ-g9f9cQ,PA,40.074276,-75.20258,4.5,108,0
rL_gE_72vsvivmRE85zIeA,MO,38.788187,-90.535014,3.5,72,3
UlrEGYuRd5pxW0n4iCR9CQ,TN,36.1629191,-86.7760678981,3.0,24,1
qY-BUQY-SFBaSrFHowF3nA,PA,39.9550836837,-75.1552917273,4.0,1213,0
CPsp_Jn-cpYzyb4rBU8aDw,NJ,39.7201689818,-74.9670574887,3.5,51,1
U5Xuk0e2GZ4TSV_km6__ig,PA,39.9526669,-75.2177652,3.5,31,0
ZrxlfdFU_qpnIHI2DmoRxA,CA,34.4005756,-119.7227184,4.0,176,2
DJr5006CeqWDEv0f3G2O-w,MO,38.6283508,-90.2496972288,4.5,35,5
C0epZ98lXA4lWekyv8SP2w,IN,39.7620553873,-86.4987365866,4.5,7,0
BsehmEx5EX1FbEOPPswtfA,AZ,32.37529,-111.101721,3.0,21,4
Ifg91Sp981Io80sqMBr8Ew,PA,40.0565982,-75.0614112,4.5,46,0
W_5TmN6sYlft8wqGsqlyfA,IL,38.5020893638,-89.9834218,1.5,7,4
QWH3lfxOLcChVrDxzCPpKA,PA,40.3817221,-75.1467625,3.5,22,5
997TOHAh2Ktm640PGPJpWQ,IN,39.782457,-86.063863,3.5,23,4
aOkMeTvFzjQCQVZfnXOm-w,AZ,32.3378433423,-111.0299710929,3.0,75,4
ftwDf0pQxJEWNK4t_5HXLg,MO,38.6027479,-90.2418927,4.5,22,5
FJCgmzfjlHgaRstj2tMAdw,IL,38.882357999999996,-90.120915,2.0,7,1
BNX5xc90hgr1IEM18iCDfQ,NV,39.511407,-119.963493,1.0,8,3
KhQtMzrrU9NYOoCbqN8PyA,PA,40.0253092,-75.3372892,4.5,21,2
BojAOFBfFjXELoD09CVlww,NJ,39.9075922,-75.0447896,3.0,5,3
gVxh7PO5mDP5hAXG-XbtYA,TN,36.1529868,-86.7906645,3.5,10,1
loJUJg7ahGYga3EmLabiOA,LA,29.9246075,-90.0218811,2.0,10,4
34O0RW7K12gB_og8Xv3M3g,AZ,32.2878877039,-110.9787556529,1.5,53,2
WrG88svxZDDb29d19ZfZsA,NJ,40.0072702776,-74.7947636399,2.5,19,2
hA4zC8w3QdzCa3SKzhhNXA,IN,39.7274549,-86.2498337,3.5,52,0
92B9Sfh0uWQmu9eOLy8w7Q,PA,40.1702697556,-74.9865388463,3.0,8,3
TWk5EC3H8FT9J3VpfmWWfw,PA,39.9275264,-75.2940119023,4.5,120,2
CQjuS4uwiQV5SZ491vna1Q,IN,39.839958,-86.1288,5.0,63,5
9-U5amL7NuMsZM-lZjz2SQ,FL,28.0993118704,-82.7389240487,3.0,105,5
KAQT1EGptJDTVMTslyBdwQ,AZ,32.2212324379,-110.9279298037,4.0,260,2
jnE3-OTQPy6k9gHgdMyToQ,PA,39.88986,-75.285663,5.0,5,2
hRMKcIPO5WoZBtYTtSZCYQ,AB,53.4765667209,-113.4181343398,2.5,9,4
mJey7zMvlXHCLPHUgo_pwg,TN,36.464892,-86.683034,2.0,21,2
dN2Bg65U8AcPmKG1RSYYfw,ID,43.60465296,-116.28790379,2.5,63,5
HzKZlWwxEGgGjCL7M1Kacg,PA,39.9640632,-75.1327706,3.5,66,0
ehzdBdCuwFNHEoIfpJY7Iw,IN,39.9172917,-86.2881765,4.0,313,3
CD1gNgrodLjVVLpB-Kcn3Q,PA,40.042287493,-75.481006758,2.0,20,2
zJuhdsotDS-Et4IykFZXHQ,PA,40.018669,-75.679622,2.5,65,4
PBUVZyRwpTw5XeRP2FRC4Q,ID,43.5883763,-116.3930094,2.5,9,1
HWLXfIxmhG3hETxlhXEg7g,NJ,39.726162,-75.029016,4.5,115,1
q8TxxjZ6ZkaHtjetuaZXwA,FL,27.9316386,-82.7744672,3.5,43,5
yqKiyF6zc-97QVL_yeUGqg,IN,39.713819,-86.2389,3.0,12,5
To5szznRyN3zjgzfJd4afA,PA,40.0492411557,-75.5181468306,2.5,25,4
iRTwUQk4fIgUUAWa101r1w,IN,39.7726576,-86.1627966,4.0,60,5
KHe6HAqmyioITwTvg9Bbcg,PA,39.9484414,-75.2171163,4.5,175,0
IzyQVIJG8JAnOiRQPb0-wg,PA,39.9520434,-75.1756387,4.5,208,0
RDICWWnpw6PhoLi1D7oT6g,NJ,39.78904,-74.911714,3.5,84,5
eFB8nsciED7EupYVyAnTyA,PA,40.0152739,-75.2075673,3.5,182,0
i0b_xiKIbExKtF3vqo1Bzw,PA,39.9011799,-75.1719716,4.0,5,0
TAitPmhWLhTSLmeJQ85iog,AB,53.5168933807,-113.4932481498,3.5,11,0
m5sJOVp2g1ZhSUgsoGxfbw,FL,27.9911445586,-82.6953488055,4.0,87,5
R8t9g5nvi7VFyS8zsgmj8Q,MO,38.6561019915,-90.3050984713,4.5,1742,0
b7PuAxiGHaCPZbpVmGgnmQ,NJ,39.884123,-75.086685,3.5,6,3
Z-ON2DSjt1e3eDojJq531A,FL,28.042223,-82.6567525,4.0,20,5
pSLOLTtA_MDwwGCuXssXiA,MO,38.771879,-90.499286,3.5,64,3
q0L1bP7f5Nd6m1Eq8pD0GA,AZ,32.0893792972,-110.7735740393,4.0,335,5
eQNnK_oI_moiWF1aZormlQ,IN,39.639142,-86.0840988,3.5,58,2
zu4EL-HsTCJkzn1FJrpMiw,IN,39.7849106,-86.1843391,4.0,6,5
4B5ORibJ3vhimhW8LTY6Fg,PA,40.1274518564,-75.4060460815,3.5,14,1
1lSj24GO6VMJ2uB6hW3pGA,AZ,31.900741,-110.98862,3.0,44,3
jsDCfwLMjksdVq5SkNMLcg,MO,38.6847438,-90.4036555095,4.5,101,3
vJKxxr2auAsbmLfis-PJnw,PA,39.9570681,-75.1916189,4.0,10,0
0CssPu4DgIImkouHXKTY6Q,FL,28.012311,-82.789174,4.0,146,5
Sa09GY2yv5gn15qfZ5JKsA,FL,27.7135140377,-82.3978910968,4.0,215,2
Hao183NirER9BtSiWkHOjw,TN,36.334111,-86.619509,3.5,48,2
0BTyvVxvayjOX6y10qIvtA,ID,43.6179079,-116.205131,4.5,29,0
sEyr0I4wV0T4D7fIkpHM8A,PA,40.2402960693,-75.30441,3.5,32,5
IJba45yVC2qYtE5mI2tSig,NJ,40.0488444,-74.8992967,3.5,32,2
Kfaq9cuyeXHkzWwL39jUWw,IL,38.601418,-89.9820064,3.5,550,4
hZtDA2MptLT7zdhDQ5bKRQ,FL,28.281601,-82.67642,2.5,67,4
iDL_412a-SHChFoCDE4R9Q,MO,38.55554323,-90.3118859231,4.0,73,0
NpIuuw1lE274-uEc0ddjRg,LA,29.9103962,-90.0241592,4.0,25,4
NCmlXlH8TVMF-8fr8eFq5w,IN,39.722964,-86.112838,4.5,23,5
7NZ8Uq7Xtx4i7MR--1IjNA,DE,39.739491,-75.692962,4.0,62,0
w2yD_UtAAli2OAyvZXB3hg,IN,39.7615536498,-86.1594182607,4.5,22,5
MwJsk91FJ73YzzmpVaJihQ,CA,34.4220557,-119.7037481,4.0,448,2
3XlLh3Zh6MJeqX5LFvEUTQ,FL,28.0080707,-82.7280126,3.5,28,5
eTCDxZd5QUj2kBrBMbnbTQ,AZ,32.2203531,-110.8431381,4.0,343,1
x5OuyzX1dRHYwNVZz53WUA,PA,40.1445553918,-75.1219792331,2.0,13,5
pZXR4SH9fKTH6Pqrmtp4sQ,LA,29.9638767242,-90.0726318359,4.0,31,0
tEHgpkQT50Z-M0XafS8YoQ,FL,27.9910616169,-82.6892545313,4.0,117,5
lKHcRibEudk3NFRmiojP2Q,FL,28.2589737,-82.7020326,4.0,19,4
yscPmCkxL_jiL97aM01OQg,TN,36.2977509,-86.6990596,2.0,7,2
