business_id,name,state,latitude,longitude,stars,review_count,cluster
61h6Ru7vrfQJypmmancoFw,Scratch House Pub,FL,28.1434193,-82.6992671,3.0,28,5
Dp6QT6_evsKemZNKgtJ7nA,REPUBLIC quality food & drink,TN,36.1621621,-86.7755905,4.0,16,1
RtsxLNG5ta65Gatr09cnPg,Alsace french bistro,FL,27.6749064734,-82.726923041,4.5,113,0
4zMoJBddF9SofvpQ330B2Q,Clark & Bourbon,MO,38.6241629,-90.1936683,4.0,27,5
qn0eMImIPcwCQtwqtKa7qQ,Bella Rosy,PA,40.1813475,-75.4292833,4.0,28,1
_58WfMGlrmnPossd2Gps6g,Black Radish Grocer,FL,27.9704312,-82.4468718,5.0,17,3
PUDDBW0MfpSFI2XEMv_g3Q,Bobby's Frozen Custard,IL,38.730271662,-89.9569969548,4.5,134,5
JcVEMcSdNJA-qJClXqsTqA,Uno Pizzeria & Grill,PA,39.9852706,-75.4141732,4.0,112,2
Xrvmepg4hVZu3TTT9aV26g,Wendy's,IN,39.7518683,-86.1866188,3.5,10,5
2GgFrz1dQ6NzR29UIYQ8Xg,Neighborhood Joe,FL,27.7959993,-82.6465446,4.5,81,0
KrtWMMyW3ZFkXbjtjjdK5Q,Popcornopolis,IN,39.908716,-86.065228,4.5,8,1
YrYAi_9T7Uqx1JyB49rFDA,Cobby's Sandwich Shop,ID,43.633498,-116.2535897,3.5,47,3
tPYkrHdTsYe_-Ty5EPiP2Q,Iaria's Italian Restaurant,IN,39.761866,-86.145585,4.0,396,5
m6X_EoCd8wZFm2dxC5JcOQ,Cypress Knee Cafe at Audubon Nature Institute,LA,29.922060000000002,-90.130434,3.0,7,3
hdhTBd-fs4OF0y1Vx3wikg,Subway,FL,27.995653634,-82.3861264814,1.5,6,3
VQiRR0rLH16C_ldAgqDIzw,Chipotle Mexican Grill,FL,28.1929784347,-82.3951593,2.0,62,1
6F1ZGDCyPTpV77PKTh6fGA,Carrabba's Italian Grill,PA,40.161676,-75.1253948,3.5,129,5
lUizsuEMHvNMp9MRXPpk4A,Panera Bread,TN,36.376917,-86.4694976,2.5,31,2
L9QaqHmkmXvpnNfNiiQ8VA,Yankee Bean,FL,28.139333,-82.7563106,4.5,31,5
mFd-j_KM90IOamGmoN5AQA,Nada,TN,36.1480837,-86.7988037,4.0,452,1
QIYVaE6qrgAYHV6aJhqfJQ,Saj,LA,29.920835,-90.0986821,4.5,91,3
nVsELOisJKzrBPy_keUaoQ,Latino’s Cuisine,FL,28.223862,-82.721225,4.5,43,4
r4khXlq-NMDxdEwG2KKfvg,Wok Fusion,ID,43.6349857,-116.4344426,4.0,128,1
c_PwLDe27x4UxTbHEUuJoA,Five Guys,AZ,32.1545766,-110.987222,4.5,20,0
ZQ-Sg1tJXCKD6Dw9DF4X9g,Giordano's,IN,39.9080911,-86.0952635,3.5,398,1
W5jc_izjrwmr7fJzCJ2Cwg,Arby's,TN,35.9732173,-86.4946128,1.5,10,3
9dPSexvdCz4kgNNy_t0Gdg,No 1 Chinese Restaurant,NJ,39.9641437,-75.0570466,3.5,7,3
KXE13Chq-fy1H6dIVukX2w,Subway,NV,39.5465462543,-119.7846442854,3.0,11,5
AJJVDErw_HuO2XMdMPir8Q,Seoul Taco,MO,38.6789967,-90.5015335,4.0,145,3
EbsPMlEkZDeHlBUaH1TrYQ,Pie12 Napoletana Coal Fired Pizzeria,FL,27.88176,-82.818107,5.0,80,5
rBg8-JqiA-Xg5a7FIa4z7Q,China Wok,FL,28.234155,-82.351654,3.5,45,1
cbGBXtwS0x93PHGiFAryuA,El Maguey Tacos,TN,35.973871355200004,-86.4919452268,4.5,12,3
WAB73KCeALEJkhdkg0Imlg,White Castle,IL,38.5693223,-89.929644,2.5,33,3
Uo5_NPu5_T3wlwfmnYcrWQ,Final Destination Bar & Cafe,MO,38.7314869,-90.3899373,4.0,7,3
dQz8GzXDTllj0XT3HVkYbg,Pizza City,PA,40.0350957,-75.0436145,3.0,41,0
Xpg6e0fJ7qkJJ--7jMQ_hQ,Burger Brothers,MO,38.5308368,-90.2644983,3.0,20,5
-ipZBVF9nWm1vzrvQ3444A,Habit Burger Grill,CA,34.4383258245,-119.7496509558,4.0,131,4
Mpg7OV2ioyMZMD1FGiR3hA,Kimbro's Pickin Parlor,TN,35.9226405,-86.8660429,4.0,49,0
bdBtmYePurapb2eteohYhw,Papa John's Pizza,IN,39.9094356,-86.1834014,2.5,12,3
QMU0VyEWcK2d5Sfdb3Qi7Q,H&H Deli Catering,NJ,39.9612886,-75.0255647,4.5,15,3
R-RR6V5iBh0S97-xbrgLig,Jersey Mike's Subs,NJ,39.946148,-74.959069,4.0,47,3
_alfsQK682Bke9MAfWRKdA,Abeke’s Kitchen,PA,39.9235932,-75.2317826,4.0,5,0
2Ax2c1Ok3bCa2CO-HKIzHQ,McDonald's,IN,39.8049663412,-86.0825408712,1.5,19,4
3-rScHRALlmQnsbMz_XFTA,BurgerFi,PA,39.95174,-75.155617,2.0,6,0
hVZCCGQA-ka8Ch3GoYCDCg,Amore Pizza,MO,38.7938939,-90.3287395,4.0,56,4
ZfOS7Mz-iGseNxBhlhXm_w,Lucky Dill Deli,FL,28.0739331799,-82.7397437681,3.5,965,5
gYXapnMjACBJbB59LbJ2og,Bread and Bagels,NJ,39.944097,-75.021229,3.5,29,3
qFbBDbIjAKdqxJnHu7SoOQ,McDonald's,LA,30.006003,-90.238745,3.0,15,1
oe-0vToZLliusFJQrX5Jqw,Wok And Roll STL,MO,38.7048818,-90.3465971,5.0,5,4
AlyKaJRNi_2lj5y96QtjCw,First Watch,PA,40.002316,-75.27448,3.5,197,2
617w8MQE3z1szmLvs0WfCw,Bar Bombón,PA,39.9506592976,-75.1705476767,4.0,734,0
jf-jOKJ0rzFERNOfqS74Fw,Villagio Pizza,PA,40.0531416,-75.0688028,3.0,8,0
KPL_3JBDYQ8iDPe6iR5RIA,O'Brien's Irish Pub & Grill Plant City,FL,27.999409,-82.138606,3.5,31,2
h2-mPUMYJ5pF_gVurDL3lw,Azian Restaurant Sushi & Korean BBQ,AZ,32.2222753,-110.9098924,2.5,467,1
7T3curcaRIXUmbXZEE6lVw,Hong Kong Chinese Kitchen,DE,39.6777219,-75.5903297,1.5,6,5
3zK9LTY3TgH7nU18-dnXtA,Toscana 52,PA,40.135448,-74.97968,3.5,398,3
66pIa8VXmTQIHkMxMv_f0w,McDonald's,ID,43.663389609,-116.4110630751,2.0,25,1
pg6RCapqdBVRGMg2kjoIxQ,Harbor Seafood Garden,PA,40.0376621045,-75.1073226734,3.5,49,0
jyMDwalzMA7xcETWrQpOqw,Mr Toro Carniceria,AZ,32.114509,-110.771771,4.5,82,5
h1BKB0Tj6bjKcUBdpQrKFw,Boil Spot,FL,28.0550609,-82.4472421,4.0,89,3
I-_INTauk4ua69LcBCWk8A,Taco Bell,FL,27.856127,-82.638667,2.0,26,0
sTcUClpg5iSAxW0Ftqr0RQ,Pi Indy,IN,39.789676,-86.306666,4.0,28,0
WFK-wCbfCDIXz5XKeT1bmQ,Livy's Plant Based Foods,PA,39.9558813,-75.2020031,4.5,6,0
ItYJPDmaBXwjgxyAByAIUw,El Toro Authentic Mexican Cantina,IN,39.8377804613,-86.3802778586,3.5,55,0
rGOJdLRl1KwCz_9hxeDR4A,Mama's Famous Pizza & Heroes,AZ,32.220414,-110.774229,3.0,93,1
6tS_CLhwBTN6L511ABgplw,New China House,PA,40.4234648,-75.3459562,5.0,10,5
8UNGDhJUMRrPhzKq59bxwA,Riddle on the Griddle,FL,27.9552692,-82.4563199,4.5,24,3
x-SXtoUmGhABNBrsD__q7g,Island Vibes,TN,36.0851680225,-86.6900665093,4.5,74,3
Eb_xjtN07qdrfQAfsb6L8w,Krystal,TN,36.322857,-86.7070133,3.0,14,2
MtzzWMHEPQERkaNAd13eYQ,Junction,LA,29.9681242,-90.0453847,3.5,184,0
baF2ZFEtsIo2A1k61x3QSw,Tio Flores,PA,39.9440116,-75.1689925,3.5,243,0
uxaK1Qh2YEmWLbd9ui9FtA,La Vita Pizzeria II,NJ,39.979967,-74.773776,4.0,7,2
oMi9d1wPQpLj_3n8ZzfCRQ,Domino's Pizza,FL,28.142999421,-82.3264048025,3.0,22,1
G7ey4UkCIKojEcNRxHvjjQ,Lovebird,PA,40.2349339,-74.9372833,4.0,42,3
NBlkPfVZHL0YoM3Y0zYk3Q,Zaika Kabab & Curry,PA,40.1414191,-74.8176078,4.0,49,3
QVXfW1c8eOm9SJVb3xdo7w,Cheeburger Cheeburger,MO,38.601707,-90.466877,3.5,119,2
B5eJm8A4eiuPLW5C6l75dQ,Di Bruno Bros.,PA,39.938041,-75.1582152,4.5,250,0
9hNyeu_LpTaL15E2EKTvDA,Green Mango,FL,28.1890102066,-82.393353442,4.5,10,1
6w86pEr2M3_-u9qqv0kedA,2nd Street Pike Grill,PA,40.1637067,-75.0459869,4.5,52,3
MJlS0hmRsDCRIgIzAF2sTQ,Ergo,TN,36.15733,-86.78462,4.0,19,1
daY4oe7psl3gi7l6pgm4-A,Weeki Wachee Candy,FL,28.4529273,-82.5924278,4.5,36,4
u9VBun-zmcF59afKELs_NQ,Bruegger's Bagels,AZ,32.1039014774,-110.7746873,3.0,36,5
BIxkykL8meGkcNszRNWSyA,Talluto's Authentic Italian Food,PA,39.9377201,-75.1582494,4.5,63,0
bZrHCONNCQ8NEeXjNnlY0A,The Dunedin Smokehouse,FL,28.0118727,-82.7862788,4.0,436,5
3VGNIXzTuIl8qtu2uksaog,Subway,LA,29.9756537984,-90.1765540152,2.5,6,2
FVRwedupGDRYaaUBb3CT0w,Poke Ocean,PA,40.2064309,-74.8010412,4.5,52,3
aLJN5-DBnNM2C7FjPPQA2A,Stoli's Steaks,PA,40.123545,-75.014618,4.5,55,3
t47GOxTM-RpfNs0IqHzJTg,Saffron Indian Bistro,AZ,32.3449521,-110.9777207,4.0,527,4
Ou2pPBBkRW80eEjuXa0ifw,Party Fowl - Cool Springs,TN,35.9547425,-86.8154048,4.0,206,0
C73iFAmwEntIONkbd5fOuA,Dunkin',PA,40.0311843,-75.0547035,3.5,8,0
I99hAdRjOW31DfHW6MUqwg,Capriotti's Sandwich Shop,DE,39.80155,-75.50462,3.5,75,3
jsixIJGKOe4fVBIwq69-fA,Jack McShea's,PA,40.0071126005,-75.2897510303,3.5,98,2
syrs_wYCUgcmwZfhuUUYtQ,Pete's Pizza,PA,39.9646209,-75.2240907,2.0,33,0
JPxr0KBfaCYLYUyKB5_5Dg,Jimmy John's,AZ,32.2425212,-110.857108,4.0,23,1
kHnPYdt5yyZ1SOAesiWXwQ,Mr and Mrs Crab,FL,27.9889625936,-82.7309461435,4.0,78,5
rpKsCkLKypkHsuwPyxPwKw,Wendy's,PA,40.010214149,-75.1756830748,1.5,15,0
b8oNNY0PG7FxXidWhWuA6A,Wahoo's Waterside Pub & Patio,FL,27.827982,-82.829729,4.0,271,0
bRrKK4oHAE1I9qvo32Q3UQ,Zaxby's Chicken Fingers & Buffalo Wings,FL,27.8948909608,-82.7575335685,2.5,60,5
9aGEniF1pk3en022yvyAAw,Taco Bell,LA,29.919805,-90.012521,2.5,18,4
yhx1hIne1Wr-9v4EMdziRw,Chuck's Cafe,NJ,40.2526527,-74.78838089999999,3.0,10,0
1GyeTrz-OR_ygxyT8Gzk_w,Jack in the Box,NV,39.6136293125,-119.8501177132,2.5,32,3
F2L2lHYKGlRpk9d59DhfkA,Si Señor Mexican Bar and Grill,MO,38.446212,-90.376476,4.5,110,1
xW6H_RC8SVSHDSWTEHM0hQ,Cheeburger Cheeburger,PA,40.1292207,-75.4530895,3.0,127,1
c91ZNHxORJzHtE2Vkyy7Tg,South Main Diner,IL,38.6356041743,-90.0267744809,4.5,38,0
HKybYRX9b-Qaobnojl7-6w,Cozette Pizza,PA,39.9418866454,-75.1505933,4.0,5,0
Cf-iBremIwEQcidgVlMdrA,El Diamante Restaurante,FL,27.98368,-82.51604,4.5,7,3
7j8Eq6F-GcwEEe6ZSL2GQA,Jet's Pizza,TN,36.1898650768,-86.6159629892,3.0,43,5
MrSickuU13bmJjpo1oawhw,The Landing,IN,39.728571,-86.2687909,3.0,9,0
rz1xDgl7epuXNqT7k7eZdQ,The Bistro,IN,39.727524,-86.256558,4.0,7,0
vxWjLZMn3uzDQyOjAdwq3w,The Bishop's Collar,PA,39.9675571,-75.1768708,3.5,248,0
MKAPSsMrulKrjefB2Jv19Q,Irish 31- Clearwater Beach,FL,27.9816322,-82.8262439,4.0,20,5
uft6pvdxsASE4mpKMJ7eKQ,Tropical Poke Cafe,FL,28.356870884,-82.6647794146,4.5,7,4
bYLEx3Al5ONUopUZ03aoiA,Subway,PA,40.0879217,-75.3910757,2.5,12,2
bBVmJz7Ci35EBNQtG45EfA,Blue Sky Bagels,ID,43.6132786,-116.199378,4.0,85,0
0RO4HyAgoCOqbKqkspoGNg,Chuck E. Cheese,PA,40.2681501,-75.1292095,3.5,15,5
WDLwnD4FUOkKylMkj_FCXA,Korean Grill House,PA,39.9514146,-75.2656342,4.0,214,2
0WX9lNZPC_w0oaq8pvBr4w,Olive Garden Italian Restaurant,FL,27.957903051,-82.5246727681,3.0,117,3
sYy46-uD2eB4OjPQ8YYBYQ,Marco's Pizza,TN,35.96484,-86.883773,4.5,11,0
3zKwPS8ltCKFSpQ3mD27_Q,Dairy Queen,AZ,32.2495945,-110.8465724,3.0,24,1
rTng9EtHrqu_nmLfGWFjyA,Dunkin',PA,39.8774576526,-75.3448418685,1.5,10,2
G0boNJD6u5XtkoAMY2-z1Q,Roses Bistro Off Main,FL,28.2496274,-82.7194531,4.0,50,4
xKrCs0OzpoUlWHYW7Ip6qQ,Sonic Drive-In,TN,36.0325194211,-86.7848017644,2.5,31,0
jHrp-GQ2iSKUgHd_dvnWqg,Degthai,TN,36.105708522,-86.7428560095,4.5,217,1
ZBfagfCUXYhe4q9sD7hpjQ,Social Cantina - Carmel,IN,39.9756415,-86.1303735,4.5,11,1
TJA_u-AsRC8P_NtVZirmgw,Beni’s Pizza,PA,40.1014761389,-74.8505968228,4.5,15,3
PRK5CTAOyidhiICu5fZwdg,Koi Sushi & Thai Midtown,TN,36.15095,-86.80481,4.0,7,1
7kZjWXFExQgqy_TheGOTOw,Sun Restaurant,MO,38.7707149,-90.3350763,3.5,42,4
pqcl_3p7DPx_3l22T8ZznQ,Randazzo Italian Cuisine & Pizzeria,NJ,39.9742432437,-74.8476534288,3.0,13,2
bcxxBysUzzI8MlotsIG5zg,Sonny's Bistro,IN,39.7752608824,-86.1758230627,3.0,12,5
MwBblw8ikm55r3qm6bpUtg,The Cabin At Judy Creek,IL,38.7427249993,-90.0025678799,4.5,58,5
CuGPvYk98d5AN-oKwVUnYQ,Africans & Jamaicans Kitchen,PA,39.9241566,-75.2554203,2.5,16,0
sSNE0WdjdqUKBvjq_zYedg,House of India,PA,40.167035,-75.4785009,4.0,165,1
M8OP5Jc6CsuP2z32lOlNbQ,Westshore Pizza - New Tampa,FL,28.1321387,-82.3658784,3.0,37,1
JgAs5W-RYF0XabVjogr8VA,Izumi,PA,40.2257156,-75.2544461,3.5,14,5
gKTZZoP7ODMpdDIA2LXalQ,Sazón de Panamá,IN,39.82522,-86.078957,4.5,16,4
c-VayoFudmOcwk7YdT1atQ,Arepas Donde Flor,FL,27.8270838,-82.330844,5.0,15,2
wD85uEvLs1ST-J2r_xUI_A,Sushi Ai,MO,38.7135279354,-90.4565698136,3.0,186,3
nRRvly2LTeJotnbGL1cmcQ,Taqueria Chilangos,LA,30.0046154,-90.2410258,3.5,89,1
eUes9qc-i7WMkUIdtddNDQ,Burger King,DE,39.7982960911,-75.5481279914,1.5,27,4
e0DU7_0mfalr-lnyUafiag,Via Vai Trattoria Pizzeria,CA,34.4364174048,-119.6330971612,3.5,147,5
nHAm0YnNB8-I35dP9xDACg,Ferry Market,PA,40.3636212107,-74.9508376792,4.5,73,3
AFZTm786brtTbEc5yYBgfA,Reyes Market,CA,34.4006311,-119.5208036,4.0,111,3
NIqFlHurHm0cj6QXczYbEQ,Rudys,CA,34.396107,-119.514411,3.0,125,3
bqAwBg211dfN4cCb7NRpsQ,Tacos El Rey,NV,39.4656818,-119.7840971,3.5,152,0
DoplSAJSQCAbU8FaFvvRPQ,China King,PA,39.9587717914,-75.2883036611,2.5,15,2
xyvZFHfyx0TvKZb1WlbxVg,ShopRite of Cinnaminson,NJ,39.990716,-75.009821,3.0,53,3
tSYurUI_eSFBW2100s6bWA,Jasmine Rice Thai Cuisine,LA,29.8882053,-90.032799,4.5,77,4
RmJJ979n9a2AZLUSe7_X6Q,La Mordida Restaurant Bar & Grill,FL,27.899697,-82.728351,4.5,178,0
rLRw73bopdUf4spMxIAhIQ,Chef Vargas,PA,40.0745684,-75.1316891,4.5,181,0
OCuodVY_jdUINB8KADuJqg,McDonald's,AB,53.4531797618,-113.4865685072,1.5,6,4
-SkwJp45TBbqxYzuYHcerA,Kalaya Thai Market,PA,39.9382628973,-75.1581519842,4.5,8,0
1T16cC3aNYzjv-BvptidJA,Pizza Hut,FL,28.1870382378,-82.5469833612,2.5,12,4
UmrZshqaASb4yA_LjS9D0g,Wawa,PA,39.8966984,-75.4854699,4.5,9,4
jorZo7Dp-xBzIBUxP0RkxQ,Black Rock Bar & Grill,FL,27.92620572,-82.31603965,3.5,334,2
hA8c2kWI_8DXZE1jyVxlBQ,The Couch Tomato Bistro,PA,40.0247731,-75.2213162,4.5,681,0
0TPVRleoFUf769bCkh5Jgw,Deer Creek Coffee,MO,38.6349353,-90.3449259,3.5,49,0
pubzPhj2E9n2-4l6pUoOag,Coffee Cup Restaurant,PA,40.0069365,-75.7025066,4.0,70,4
NN_g-DR6NfhUWSiwmVd6Ow,Taco Bell,FL,28.23469,-82.35007,2.0,24,1
E5tnRK31GrE88mpL9o3kxA,88 Kitchen,TN,36.2990829,-86.7009505,2.5,64,2
s8P133LRpPSuypuVCwUzEA,The Crab Shack 2,PA,40.0302047,-75.1179143,3.5,20,0
EaqASiPkxV9OUkvsAp4ODg,Michael's Deli,NV,39.51946,-119.8097454,4.5,247,5
Gs43rBxzv6hwYoIp-FxVcg,Starbucks Gate F,FL,27.9763773874,-82.537128323,4.0,5,3
7wcHZ80HLJVwUijAH_efJQ,Breakwater Restaurant,CA,34.404278,-119.694053,3.5,212,2
ui8pmnhRlpFfocs3OK1yJA,Culver's,TN,36.1752548218,-86.5147628784,4.0,44,5
qnBNGw2pZD1TjfdMGGdpSQ,Jet's Pizza,TN,36.1983529,-86.5186417,2.5,28,5
qhT8y5e9vrHm3LHMtAuwTA,Smiley Thai To Go,FL,27.892975,-82.78137,4.5,66,5
JmubyfPmoEk86QnBsdSrLQ,POP,MO,38.6174020339,-90.2128305951,4.0,40,5
GUuLWkqfieTDwORs8z8mDg,Courtyard Cafe,CA,34.4148927925,-119.8405461117,3.5,15,0
GvVCJTdxbPixy6s6dX4Z0w,McAlister's Deli,MO,38.7476490497,-90.4212797537,3.5,24,3
o0xKesgHna2vdjT_HuIUVQ,Pizza Plus West,PA,39.9534452,-75.2187574,3.5,10,0
9wy3c6seUtIQ3dGXShmy0A,"UKRAFT Cafe & Catering - Downtown, City Garden",MO,38.6266409,-90.1926536,5.0,13,5
XXLo-F9jMTQMUySoYkt9rg,Tony Roni's - Bala Cynwyd,PA,40.0055096,-75.2417087,3.5,38,0
IBK_68YPW3PbpZcL_1lbZw,Jin House,NJ,39.6825344,-74.9909883,3.5,18,1
Le1rvS2UlAPvolgWKAiH8A,The Scrambled Egg,FL,27.852899999999998,-82.229443,4.0,123,2
X2JkEvWPO7_dEPHne7qJKg,Dunkin',PA,39.9317232,-75.1607954,2.5,23,0
Sn_XozM6sJTV-6a385_EOA,Muggn'z Family Restaurant,AB,53.5019966723,-113.6286838625,4.0,22,5
2UPOe4CTsy57JyBWCjNWbQ,The Reef Seafood & Steak Restaurant,DE,39.821904,-75.464323,4.0,121,3
3Hz1tjW2YqD5JPJTe2I09A,Vincenzo's Deli,PA,39.928533,-75.160341,4.5,35,0
4r3Ck65DCG1T6gpWodPyrg,Bridge Tap House and Wine Bar,MO,38.6298535973,-90.1946710563,4.0,752,5
-e0akuVf-9zC6vBbQyT0Ng,Crown Fried Chicken,PA,40.059667,-75.165949,2.0,5,0
BZnIJonWPti26onuyWQOPw,Lee's Seafood & Grille,LA,29.9810085,-90.2447337,3.5,40,1
wt3YqTz7-5f-Ym-4RfjQJQ,Screaming Jalapeno,FL,27.9906145,-82.6890074,4.0,72,5
5cS3PUWheu6cjEgO2mtKNg,Till Five Pizza,TN,36.133531,-86.724081,2.5,109,1
LepijX5_k2VSeDle-wAKTA,Cactus Rose,AZ,32.2145788,-110.9084721,3.5,22,1
orbXZK6M1NoCb2r5wqwXhw,Bob Evans,IN,39.7641635242,-86.2693255395,2.0,59,0
riMs1_xoDD143yY4i1QVDQ,McDonald's,PA,39.9559845214,-75.3210697903,3.0,8,2
eZKu4y2TkRxPYHkPpVhSRQ,Memories Hookah Lounge,TN,36.127595,-86.7103684,4.5,11,1
jQnhYqA4jykPPdkyOFM4Lg,City View Pizza and Grill,PA,40.0081853,-75.1511126,3.5,66,0
HqV4cganalEtEtKGALbzOQ,Felicitous,FL,28.0551536,-82.4002049,4.5,273,3
txHjMRDgOEnqsvJi0qCKHA,Pho & Bun,AB,53.5418993,-113.4499033,3.5,49,3
Np9avSrZUn4YInhN-3Pibg,Benitos Pizza & Mexican Cuisine,NJ,39.9463272815,-74.9842183499,3.5,52,3
Rqx89S3HN3-_Pb8rpskQiQ,Pizza Hut,FL,27.7857403511,-82.6788850913,1.5,17,0
NbQF9RBwBonEq0F3aiolEQ,Arby's,PA,40.2546325484,-75.6624119202,2.5,14,1
GeLwhGlX8XsIsH-o3Wdc5w,360 St. Louis,MO,38.6253789,-90.1911376,4.0,717,5
HkxnnB_mFR07W5j3CW66eQ,Moon Frog Arepas,FL,27.9480788,-82.4571291,5.0,16,3
FpNhzu3w0XgyedhOLDuK8g,Teddy's By The Sea,CA,34.3982067,-119.5171377,4.5,444,3
Op8RPQBkiix8nDWsFvhnqw,Blume,PA,39.948408124,-75.1668265834,2.5,168,0
cuZMwfLgrYvw86edfMix2w,Will’s + Bill’s Brewery and Restaurant,PA,40.0696387843,-75.4442427596,4.5,5,2
4MW1w_12QI2YaiImHHvwWg,Golomein Noodle House,AB,53.4720691,-113.4805395,4.5,13,4
AtQLrRpQan7UtJcIAo9hsA,Jilly's Cupcake Bar & Café,MO,38.6611563,-90.3563168,3.5,467,0
aOwuF1QcB_TO30WwAVR4Ng,Route 352 Diner,PA,39.874074,-75.3901747,3.5,31,2
tZ1r4NuJpbip4fqRjiwBvQ,Azucar Morena,IN,39.7799969,-86.1437581,4.5,47,5
AhMn8r7C2lo8-cAaLpmUbg,Dairy Queen Grill & Chill,TN,36.2474772841,-86.720298756,3.5,14,1
XlIuTI1NRLzLlp11x-PTHA,Frog & Firkin,AZ,32.2314846722,-110.9582967684,3.5,414,2
LosVSCbRogDA8xSRSMrfNw,China Express,FL,27.924556,-82.269588,3.5,49,2
ZGBAITgWKrPe_ABmdQxFmg,Columns Lounge,MO,38.6243154011,-90.2020538278,2.0,5,5
paNYNJ-VFDgwLY201IrXCQ,Sakana Omakasè Sushi,PA,39.9406940077,-75.1459503023,4.5,157,0
lJ2inU6x-_rS27VfpTWGuQ,Carrabba's Italian Grill,FL,28.3044046,-82.7020432,3.5,97,4
d7-qRu9B5ilLwNs5k0ycRA,Moe's Southwest Grill,FL,27.7979399347,-82.3339734481,2.5,24,2
dI4Zv4zB0jXiktAiVdHb9A,Domino's Pizza,AZ,32.395867,-110.993893,2.5,23,4
RjUlQqekSL14zu4rNOZuEQ,Jersey Mike's Subs,DE,39.671334,-75.648765,3.0,19,2
mjqFs-VDCulkZLvPTW6Ddg,San Lucas Pizzeria,PA,39.9262902,-75.1754459,4.5,27,0
LQAYj1goAVMuoy2-JU1vCw,Carmelo's Pizza,PA,40.3321892,-75.636061,3.5,12,1
IILO168pojGf6XbsptGaKw,Slice Masters NY Pizzeria,FL,28.0728436,-82.5222071,4.0,88,3
69vVnH6T6-uwcJK4bxfV7Q,McDonald's,TN,36.1733504397,-86.5138994157,1.5,13,5
vB2IK7BGdT8BjW8BQfZR9g,Healthy & Fresco,FL,28.191124,-82.459447,4.0,48,1
2F-TFWmAc-rkLBmK_ZoTOw,Naples At The Warehouse,NJ,39.7356013,-75.2249795,3.5,95,1
yh4OvNj73ioPYPhJv6MNjA,McDonald's,NJ,39.6892475323,-74.9919911369,2.5,9,1
poviu-6n3iaRE4gdQz6OYw,Oyster House,PA,39.9502216,-75.166553,4.0,1407,0
SuXyzZVYgzdG4KmN-pf45w,Applebee's Grill + Bar,IL,38.776951,-89.95466,3.0,28,5
GLH_fQI9epIC-8t2oOSpoQ,Daddy’s Dogs,TN,36.1613243,-86.7776158,4.0,41,1
NoZgfiWSD0hy6knY44SfbA,Shula Burger,FL,27.9395733,-82.4826726,4.0,169,3
aIoUwpy5ZFQXUDxWMnMZ4Q,Pete & Shorty's,FL,27.8395561,-82.7012814,3.5,146,0
deekBOsX4tKZMect5l4pfg,The Shed,ID,43.6086473424,-116.2127621812,4.0,140,0
teSZf1mX1Opo-hgNUadlng,Church's Chicken,MO,38.702302,-90.2932228,1.0,9,4
QFV0zjqTZe4KQt_SY4zc6A,Yokohama,IN,39.616469,-86.1103541,4.5,128,2
VPb3USr9Nm7JjtmsHPRo7g,Old Nelson Food Company,PA,39.9557501,-75.1819889,3.5,13,0
7glaDklehs5KxuoCmR9V1Q,Plaza Garibaldi,PA,39.9368243,-75.1593731,3.5,78,0
d5LC_htpMRUfpIxDbHAyHw,Harvey's Sandwich & Salads,FL,28.0797134942,-82.73766179,4.5,68,5
By4ssT0VB02RMKPmxvDBWA,Saucy Dogs-Burgers-Tenders,MO,38.771747,-90.499095,4.0,49,3
YpGSRLzkk8UOCVzd0Dpo3Q,McDonald's,FL,27.8556681754,-82.3261072487,2.5,29,2
LOY0ziWtAe2fEUsLAgMWWg,Mazzanti's Market,PA,40.1020468,-74.8473834,5.0,74,3
koKA8h_mMQxHE0d_wBlFUg,Maggie's Lunchbox,MO,38.5386937,-90.4584189,4.5,86,2
1idXtA-INHQ847bPdHs3Ww,Corporal Dee BBQ,PA,40.0000131,-75.7275471,4.0,51,4
JOZlqRx16cvpt8Zl4FLzAw,Sportsbeat Pub & Cafe,LA,30.0101262,-90.1535946,4.0,17,2
zj8-UGJqK5pleYX04Jcq0g,Wendy's,PA,40.0708863,-75.4409138,2.0,20,2
Fg68C3AwFu74dXMhgX3qIw,Carl's Jr,CA,34.421637097,-119.6784399163,3.5,18,2
C0swiSrrDqxST42xF10nsA,Panaderia Las Palomas,NV,39.517848,-119.802828,4.0,72,5
BCrBameEpb9bBWLTZKEdng,Taco Bell,FL,28.1937110745,-82.6353524253,3.5,9,4
fW9P32cSKWpXzP_jTQAs-A,High & Dry Grill,FL,28.0561887448,-82.8071894869,4.0,55,5
97w1oemqGL_I-gchNIHZGw,O+O Pizza,MO,38.5928512,-90.3591031,3.5,38,0
Nw1hR9OBdKfaaEsHCCGR1g,Our Houz Soul Cafe,FL,28.0262231,-82.5003765,4.0,23,3
ajeJQlYpzALo8WTe9gdxCQ,Cracker Barrel Old Country Store,TN,36.1539395913,-86.6267969139,3.0,122,5
Rf0DVg3MyX-MWokFZuaftA,Shogun Japanese Steak & Sushi,TN,35.9695908,-86.805510702,3.0,155,0
uGBwBVsKi1HdO2WXhcl9Iw,Stones Throw at Armature Works,FL,27.960464,-82.4635455385,4.0,85,3
qWretbXJ-inUy1ywE7r3xQ,Baan Thai Sabaidee,PA,39.9480323,-75.6108571,4.0,115,4
